dataset,tbx_sample_id,external_sample_id,dhash_distance,review_status,exclusion_applied
shenzhen,tbx11k:test/unknown_2106.png,shenzhen:CHNCXR_0086_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2118.png,shenzhen:CHNCXR_0220_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2121.png,shenzhen:CHNCXR_0287_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2123.png,shenzhen:CHNCXR_0386_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2154.png,shenzhen:CHNCXR_0187_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2172.png,shenzhen:CHNCXR_0172_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_2203.png,shenzhen:CHNCXR_0309_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_222.png,shenzhen:CHNCXR_0661_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2265.png,shenzhen:CHNCXR_0190_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2279.png,shenzhen:CHNCXR_0042_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2302.png,shenzhen:CHNCXR_0600_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2304.png,shenzhen:CHNCXR_0348_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2306.png,shenzhen:CHNCXR_0149_0,4,pending_review,no
shenzhen,tbx11k:test/unknown_2307.png,shenzhen:CHNCXR_0633_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2308.png,shenzhen:CHNCXR_0338_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2324.png,shenzhen:CHNCXR_0222_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_233.png,shenzhen:CHNCXR_0603_1,3,pending_review,no
shenzhen,tbx11k:test/unknown_2334.png,shenzhen:CHNCXR_0526_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2340.png,shenzhen:CHNCXR_0214_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_235.png,shenzhen:CHNCXR_0458_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2352.png,shenzhen:CHNCXR_0413_1,3,pending_review,no
shenzhen,tbx11k:test/unknown_2380.png,shenzhen:CHNCXR_0134_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2381.png,shenzhen:CHNCXR_0554_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2386.png,shenzhen:CHNCXR_0160_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2388.png,shenzhen:CHNCXR_0382_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2402.png,shenzhen:CHNCXR_0650_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_241.png,shenzhen:CHNCXR_0176_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2426.png,shenzhen:CHNCXR_0400_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2430.png,shenzhen:CHNCXR_0242_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2432.png,shenzhen:CHNCXR_0559_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2433.png,shenzhen:CHNCXR_0389_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_2463.png,shenzhen:CHNCXR_0455_1,3,pending_review,no
shenzhen,tbx11k:test/unknown_2465.png,shenzhen:CHNCXR_0561_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_250.png,shenzhen:CHNCXR_0312_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2506.png,shenzhen:CHNCXR_0478_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2509.png,shenzhen:CHNCXR_0247_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2512.png,shenzhen:CHNCXR_0014_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2518.png,shenzhen:CHNCXR_0306_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2522.png,shenzhen:CHNCXR_0415_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2533.png,shenzhen:CHNCXR_0227_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_254.png,shenzhen:CHNCXR_0368_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2555.png,shenzhen:CHNCXR_0196_0,3,pending_review,no
shenzhen,tbx11k:test/unknown_2557.png,shenzhen:CHNCXR_0284_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2559.png,shenzhen:CHNCXR_0260_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2564.png,shenzhen:CHNCXR_0337_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2566.png,shenzhen:CHNCXR_0394_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2584.png,shenzhen:CHNCXR_0067_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_259.png,shenzhen:CHNCXR_0039_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_2595.png,shenzhen:CHNCXR_0509_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2597.png,shenzhen:CHNCXR_0169_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_261.png,shenzhen:CHNCXR_0114_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2619.png,shenzhen:CHNCXR_0072_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2622.png,shenzhen:CHNCXR_0531_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2624.png,shenzhen:CHNCXR_0377_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2632.png,shenzhen:CHNCXR_0360_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_2647.png,shenzhen:CHNCXR_0116_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2648.png,shenzhen:CHNCXR_0148_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2652.png,shenzhen:CHNCXR_0512_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2654.png,shenzhen:CHNCXR_0105_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_266.png,shenzhen:CHNCXR_0595_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_267.png,shenzhen:CHNCXR_0457_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_2683.png,shenzhen:CHNCXR_0044_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2687.png,shenzhen:CHNCXR_0556_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2697.png,shenzhen:CHNCXR_0601_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2706.png,shenzhen:CHNCXR_0278_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_2715.png,shenzhen:CHNCXR_0100_0,3,pending_review,no
shenzhen,tbx11k:test/unknown_2738.png,shenzhen:CHNCXR_0480_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2749.png,shenzhen:CHNCXR_0292_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2750.png,shenzhen:CHNCXR_0112_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2764.png,shenzhen:CHNCXR_0299_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2771.png,shenzhen:CHNCXR_0553_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2775.png,shenzhen:CHNCXR_0015_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2789.png,shenzhen:CHNCXR_0318_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_280.png,shenzhen:CHNCXR_0266_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2803.png,shenzhen:CHNCXR_0151_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2837.png,shenzhen:CHNCXR_0111_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2840.png,shenzhen:CHNCXR_0133_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2845.png,shenzhen:CHNCXR_0218_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_2853.png,shenzhen:CHNCXR_0574_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2864.png,shenzhen:CHNCXR_0216_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_2871.png,shenzhen:CHNCXR_0387_1,4,pending_review,no
shenzhen,tbx11k:test/unknown_2886.png,shenzhen:CHNCXR_0569_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2889.png,shenzhen:CHNCXR_0283_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_2894.png,shenzhen:CHNCXR_0264_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2904.png,shenzhen:CHNCXR_0393_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_2907.png,shenzhen:CHNCXR_0365_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2924.png,shenzhen:CHNCXR_0539_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_2925.png,shenzhen:CHNCXR_0611_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2926.png,shenzhen:CHNCXR_0161_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_2940.png,shenzhen:CHNCXR_0259_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_296.png,shenzhen:CHNCXR_0104_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_2964.png,shenzhen:CHNCXR_0468_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_2973.png,shenzhen:CHNCXR_0124_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2979.png,shenzhen:CHNCXR_0489_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_298.png,shenzhen:CHNCXR_0178_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2988.png,shenzhen:CHNCXR_0320_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_2989.png,shenzhen:CHNCXR_0651_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_2993.png,shenzhen:CHNCXR_0077_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3.png,shenzhen:CHNCXR_0298_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3012.png,shenzhen:CHNCXR_0152_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_3023.png,shenzhen:CHNCXR_0364_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_303.png,shenzhen:CHNCXR_0429_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_3033.png,shenzhen:CHNCXR_0307_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3034.png,shenzhen:CHNCXR_0639_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_3037.png,shenzhen:CHNCXR_0069_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3041.png,shenzhen:CHNCXR_0625_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_3046.png,shenzhen:CHNCXR_0210_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3048.png,shenzhen:CHNCXR_0201_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_3057.png,shenzhen:CHNCXR_0612_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3068.png,shenzhen:CHNCXR_0366_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_3069.png,shenzhen:CHNCXR_0235_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_308.png,shenzhen:CHNCXR_0285_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_3080.png,shenzhen:CHNCXR_0540_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3081.png,shenzhen:CHNCXR_0436_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3100.png,shenzhen:CHNCXR_0563_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_3101.png,shenzhen:CHNCXR_0408_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3103.png,shenzhen:CHNCXR_0079_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_3109.png,shenzhen:CHNCXR_0395_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3115.png,shenzhen:CHNCXR_0634_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3119.png,shenzhen:CHNCXR_0491_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_312.png,shenzhen:CHNCXR_0231_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3125.png,shenzhen:CHNCXR_0253_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_313.png,shenzhen:CHNCXR_0578_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3132.png,shenzhen:CHNCXR_0325_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3141.png,shenzhen:CHNCXR_0300_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3144.png,shenzhen:CHNCXR_0588_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_3145.png,shenzhen:CHNCXR_0528_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3155.png,shenzhen:CHNCXR_0310_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_3178.png,shenzhen:CHNCXR_0234_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3199.png,shenzhen:CHNCXR_0477_1,3,pending_review,no
shenzhen,tbx11k:test/unknown_32.png,shenzhen:CHNCXR_0498_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_320.png,shenzhen:CHNCXR_0123_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_3202.png,shenzhen:CHNCXR_0373_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_3205.png,shenzhen:CHNCXR_0212_0,3,pending_review,no
shenzhen,tbx11k:test/unknown_3214.png,shenzhen:CHNCXR_0649_1,3,pending_review,no
shenzhen,tbx11k:test/unknown_3225.png,shenzhen:CHNCXR_0465_1,4,pending_review,no
shenzhen,tbx11k:test/unknown_323.png,shenzhen:CHNCXR_0418_1,3,pending_review,no
shenzhen,tbx11k:test/unknown_3237.png,shenzhen:CHNCXR_0572_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_3248.png,shenzhen:CHNCXR_0082_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_3259.png,shenzhen:CHNCXR_0063_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3282.png,shenzhen:CHNCXR_0296_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_3284.png,shenzhen:CHNCXR_0587_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_329.png,shenzhen:CHNCXR_0017_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_3296.png,shenzhen:CHNCXR_0136_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_331.png,shenzhen:CHNCXR_0427_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_334.png,shenzhen:CHNCXR_0047_0,4,pending_review,no
shenzhen,tbx11k:test/unknown_340.png,shenzhen:CHNCXR_0439_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_344.png,shenzhen:CHNCXR_0525_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_355.png,shenzhen:CHNCXR_0001_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_362.png,shenzhen:CHNCXR_0215_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_368.png,shenzhen:CHNCXR_0302_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_37.png,shenzhen:CHNCXR_0599_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_371.png,shenzhen:CHNCXR_0008_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_372.png,shenzhen:CHNCXR_0609_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_376.png,shenzhen:CHNCXR_0028_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_397.png,shenzhen:CHNCXR_0170_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_40.png,shenzhen:CHNCXR_0141_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_411.png,shenzhen:CHNCXR_0453_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_417.png,shenzhen:CHNCXR_0446_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_421.png,shenzhen:CHNCXR_0167_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_431.png,shenzhen:CHNCXR_0447_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_44.png,shenzhen:CHNCXR_0577_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_450.png,shenzhen:CHNCXR_0548_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_454.png,shenzhen:CHNCXR_0384_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_463.png,shenzhen:CHNCXR_0335_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_474.png,shenzhen:CHNCXR_0245_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_489.png,shenzhen:CHNCXR_0145_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_505.png,shenzhen:CHNCXR_0434_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_518.png,shenzhen:CHNCXR_0497_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_521.png,shenzhen:CHNCXR_0171_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_53.png,shenzhen:CHNCXR_0168_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_54.png,shenzhen:CHNCXR_0629_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_562.png,shenzhen:CHNCXR_0153_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_566.png,shenzhen:CHNCXR_0154_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_569.png,shenzhen:CHNCXR_0623_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_577.png,shenzhen:CHNCXR_0483_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_587.png,shenzhen:CHNCXR_0596_1,3,pending_review,no
shenzhen,tbx11k:test/unknown_6.png,shenzhen:CHNCXR_0070_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_606.png,shenzhen:CHNCXR_0102_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_611.png,shenzhen:CHNCXR_0130_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_651.png,shenzhen:CHNCXR_0194_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_679.png,shenzhen:CHNCXR_0594_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_683.png,shenzhen:CHNCXR_0586_1,1,pending_review,no
shenzhen,tbx11k:test/unknown_70.png,shenzhen:CHNCXR_0354_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_701.png,shenzhen:CHNCXR_0286_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_703.png,shenzhen:CHNCXR_0012_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_708.png,shenzhen:CHNCXR_0174_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_714.png,shenzhen:CHNCXR_0290_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_721.png,shenzhen:CHNCXR_0311_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_753.png,shenzhen:CHNCXR_0557_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_756.png,shenzhen:CHNCXR_0584_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_765.png,shenzhen:CHNCXR_0502_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_785.png,shenzhen:CHNCXR_0493_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_80.png,shenzhen:CHNCXR_0120_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_811.png,shenzhen:CHNCXR_0098_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_816.png,shenzhen:CHNCXR_0317_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_829.png,shenzhen:CHNCXR_0054_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_840.png,shenzhen:CHNCXR_0542_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_845.png,shenzhen:CHNCXR_0022_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_846.png,shenzhen:CHNCXR_0189_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_854.png,shenzhen:CHNCXR_0163_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_866.png,shenzhen:CHNCXR_0186_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_870.png,shenzhen:CHNCXR_0459_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_923.png,shenzhen:CHNCXR_0050_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_926.png,shenzhen:CHNCXR_0550_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_928.png,shenzhen:CHNCXR_0424_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_933.png,shenzhen:CHNCXR_0345_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_934.png,shenzhen:CHNCXR_0208_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_95.png,shenzhen:CHNCXR_0255_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_957.png,shenzhen:CHNCXR_0156_0,2,pending_review,no
shenzhen,tbx11k:test/unknown_971.png,shenzhen:CHNCXR_0624_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_972.png,shenzhen:CHNCXR_0565_1,2,pending_review,no
shenzhen,tbx11k:test/unknown_979.png,shenzhen:CHNCXR_0091_0,0,pending_review,no
shenzhen,tbx11k:test/unknown_982.png,shenzhen:CHNCXR_0115_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_984.png,shenzhen:CHNCXR_0090_0,1,pending_review,no
shenzhen,tbx11k:test/unknown_989.png,shenzhen:CHNCXR_0416_1,0,pending_review,no
shenzhen,tbx11k:test/unknown_99.png,shenzhen:CHNCXR_0103_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0004_0.png,montgomery:MCUCXR_0004_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0023_0.png,montgomery:MCUCXR_0023_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0027_0.png,montgomery:MCUCXR_0027_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0028_0.png,montgomery:MCUCXR_0028_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0029_0.png,montgomery:MCUCXR_0029_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0038_0.png,montgomery:MCUCXR_0038_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0041_0.png,montgomery:MCUCXR_0041_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0042_0.png,montgomery:MCUCXR_0042_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0043_0.png,montgomery:MCUCXR_0043_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0044_0.png,montgomery:MCUCXR_0044_0,3,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0048_0.png,montgomery:MCUCXR_0048_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0051_0.png,montgomery:MCUCXR_0051_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0055_0.png,montgomery:MCUCXR_0055_0,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0056_0.png,montgomery:MCUCXR_0056_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0061_0.png,montgomery:MCUCXR_0061_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0063_0.png,montgomery:MCUCXR_0063_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0069_0.png,montgomery:MCUCXR_0069_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0071_0.png,montgomery:MCUCXR_0071_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0074_0.png,montgomery:MCUCXR_0074_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0081_0.png,montgomery:MCUCXR_0081_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0097_0.png,montgomery:MCUCXR_0097_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0099_0.png,montgomery:MCUCXR_0099_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0104_1.png,montgomery:MCUCXR_0104_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0162_1.png,montgomery:MCUCXR_0162_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0173_1.png,montgomery:MCUCXR_0173_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0196_1.png,montgomery:MCUCXR_0196_1,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0243_1.png,montgomery:MCUCXR_0243_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0275_1.png,montgomery:MCUCXR_0275_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0294_1.png,montgomery:MCUCXR_0294_1,3,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0311_1.png,montgomery:MCUCXR_0311_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0338_1.png,montgomery:MCUCXR_0338_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0350_1.png,montgomery:MCUCXR_0350_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0352_1.png,montgomery:MCUCXR_0352_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0369_1.png,montgomery:MCUCXR_0369_1,3,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0375_1.png,montgomery:MCUCXR_0375_1,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/train/MCUCXR_0399_1.png,montgomery:MCUCXR_0399_1,6,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0006_0.png,montgomery:MCUCXR_0006_0,4,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0011_0.png,montgomery:MCUCXR_0011_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0016_0.png,montgomery:MCUCXR_0016_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0019_0.png,montgomery:MCUCXR_0019_0,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0020_0.png,montgomery:MCUCXR_0020_0,3,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0021_0.png,montgomery:MCUCXR_0021_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0022_0.png,montgomery:MCUCXR_0022_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0026_0.png,montgomery:MCUCXR_0026_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0030_0.png,montgomery:MCUCXR_0030_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0035_0.png,montgomery:MCUCXR_0035_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0040_0.png,montgomery:MCUCXR_0040_0,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0047_0.png,montgomery:MCUCXR_0047_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0053_0.png,montgomery:MCUCXR_0053_0,0,pending_review,no
