dataset,dhash_distance,external_sample_id,tbx_sample_id
shenzhen,0,shenzhen:CHNCXR_0151_0,tbx11k:test/unknown_2803.png
shenzhen,0,shenzhen:CHNCXR_0111_0,tbx11k:test/unknown_2837.png
shenzhen,1,shenzhen:CHNCXR_0133_0,tbx11k:test/unknown_2840.png
shenzhen,0,shenzhen:CHNCXR_0218_0,tbx11k:test/unknown_2845.png
shenzhen,1,shenzhen:CHNCXR_0574_1,tbx11k:test/unknown_2853.png
shenzhen,2,shenzhen:CHNCXR_0216_0,tbx11k:test/unknown_2864.png
shenzhen,4,shenzhen:CHNCXR_0387_1,tbx11k:test/unknown_2871.png
shenzhen,0,shenzhen:CHNCXR_0569_1,tbx11k:test/unknown_2886.png
shenzhen,2,shenzhen:CHNCXR_0283_0,tbx11k:test/unknown_2889.png
shenzhen,1,shenzhen:CHNCXR_0264_0,tbx11k:test/unknown_2894.png
shenzhen,1,shenzhen:CHNCXR_0393_1,tbx11k:test/unknown_2904.png
shenzhen,0,shenzhen:CHNCXR_0365_1,tbx11k:test/unknown_2907.png
shenzhen,2,shenzhen:CHNCXR_0539_1,tbx11k:test/unknown_2924.png
shenzhen,0,shenzhen:CHNCXR_0611_1,tbx11k:test/unknown_2925.png
shenzhen,2,shenzhen:CHNCXR_0161_0,tbx11k:test/unknown_2926.png
shenzhen,1,shenzhen:CHNCXR_0259_0,tbx11k:test/unknown_2940.png
shenzhen,2,shenzhen:CHNCXR_0104_0,tbx11k:test/unknown_296.png
shenzhen,0,shenzhen:CHNCXR_0468_1,tbx11k:test/unknown_2964.png
shenzhen,1,shenzhen:CHNCXR_0124_0,tbx11k:test/unknown_2973.png
shenzhen,2,shenzhen:CHNCXR_0489_1,tbx11k:test/unknown_2979.png
shenzhen,1,shenzhen:CHNCXR_0178_0,tbx11k:test/unknown_298.png
shenzhen,1,shenzhen:CHNCXR_0320_0,tbx11k:test/unknown_2988.png
shenzhen,2,shenzhen:CHNCXR_0651_1,tbx11k:test/unknown_2989.png
shenzhen,1,shenzhen:CHNCXR_0077_0,tbx11k:test/unknown_2993.png
shenzhen,1,shenzhen:CHNCXR_0298_0,tbx11k:test/unknown_3.png
shenzhen,0,shenzhen:CHNCXR_0152_0,tbx11k:test/unknown_3012.png
shenzhen,0,shenzhen:CHNCXR_0364_1,tbx11k:test/unknown_3023.png
shenzhen,1,shenzhen:CHNCXR_0429_1,tbx11k:test/unknown_303.png
shenzhen,1,shenzhen:CHNCXR_0307_0,tbx11k:test/unknown_3033.png
shenzhen,2,shenzhen:CHNCXR_0639_1,tbx11k:test/unknown_3034.png
shenzhen,1,shenzhen:CHNCXR_0069_0,tbx11k:test/unknown_3037.png
shenzhen,1,shenzhen:CHNCXR_0625_1,tbx11k:test/unknown_3041.png
shenzhen,1,shenzhen:CHNCXR_0210_0,tbx11k:test/unknown_3046.png
shenzhen,0,shenzhen:CHNCXR_0201_0,tbx11k:test/unknown_3048.png
shenzhen,0,shenzhen:CHNCXR_0612_1,tbx11k:test/unknown_3057.png
shenzhen,1,shenzhen:CHNCXR_0366_1,tbx11k:test/unknown_3068.png
shenzhen,0,shenzhen:CHNCXR_0235_0,tbx11k:test/unknown_3069.png
shenzhen,0,shenzhen:CHNCXR_0285_0,tbx11k:test/unknown_308.png
shenzhen,0,shenzhen:CHNCXR_0540_1,tbx11k:test/unknown_3080.png
shenzhen,0,shenzhen:CHNCXR_0436_1,tbx11k:test/unknown_3081.png
shenzhen,1,shenzhen:CHNCXR_0563_1,tbx11k:test/unknown_3100.png
shenzhen,0,shenzhen:CHNCXR_0408_1,tbx11k:test/unknown_3101.png
shenzhen,0,shenzhen:CHNCXR_0079_0,tbx11k:test/unknown_3103.png
shenzhen,0,shenzhen:CHNCXR_0395_1,tbx11k:test/unknown_3109.png
shenzhen,0,shenzhen:CHNCXR_0634_1,tbx11k:test/unknown_3115.png
shenzhen,2,shenzhen:CHNCXR_0491_1,tbx11k:test/unknown_3119.png
shenzhen,1,shenzhen:CHNCXR_0231_0,tbx11k:test/unknown_312.png
shenzhen,1,shenzhen:CHNCXR_0253_0,tbx11k:test/unknown_3125.png
shenzhen,0,shenzhen:CHNCXR_0578_1,tbx11k:test/unknown_313.png
shenzhen,1,shenzhen:CHNCXR_0325_0,tbx11k:test/unknown_3132.png
shenzhen,1,shenzhen:CHNCXR_0300_0,tbx11k:test/unknown_3141.png
shenzhen,1,shenzhen:CHNCXR_0588_1,tbx11k:test/unknown_3144.png
shenzhen,0,shenzhen:CHNCXR_0528_1,tbx11k:test/unknown_3145.png
shenzhen,2,shenzhen:CHNCXR_0310_0,tbx11k:test/unknown_3155.png
shenzhen,1,shenzhen:CHNCXR_0234_0,tbx11k:test/unknown_3178.png
shenzhen,3,shenzhen:CHNCXR_0477_1,tbx11k:test/unknown_3199.png
shenzhen,1,shenzhen:CHNCXR_0498_1,tbx11k:test/unknown_32.png
shenzhen,0,shenzhen:CHNCXR_0123_0,tbx11k:test/unknown_320.png
shenzhen,1,shenzhen:CHNCXR_0373_1,tbx11k:test/unknown_3202.png
shenzhen,3,shenzhen:CHNCXR_0212_0,tbx11k:test/unknown_3205.png
shenzhen,3,shenzhen:CHNCXR_0649_1,tbx11k:test/unknown_3214.png
shenzhen,4,shenzhen:CHNCXR_0465_1,tbx11k:test/unknown_3225.png
shenzhen,3,shenzhen:CHNCXR_0418_1,tbx11k:test/unknown_323.png
shenzhen,0,shenzhen:CHNCXR_0572_1,tbx11k:test/unknown_3237.png
shenzhen,2,shenzhen:CHNCXR_0082_0,tbx11k:test/unknown_3248.png
shenzhen,1,shenzhen:CHNCXR_0063_0,tbx11k:test/unknown_3259.png
shenzhen,0,shenzhen:CHNCXR_0296_0,tbx11k:test/unknown_3282.png
shenzhen,1,shenzhen:CHNCXR_0587_1,tbx11k:test/unknown_3284.png
shenzhen,1,shenzhen:CHNCXR_0017_0,tbx11k:test/unknown_329.png
shenzhen,0,shenzhen:CHNCXR_0136_0,tbx11k:test/unknown_3296.png
shenzhen,0,shenzhen:CHNCXR_0427_1,tbx11k:test/unknown_331.png
shenzhen,4,shenzhen:CHNCXR_0047_0,tbx11k:test/unknown_334.png
shenzhen,2,shenzhen:CHNCXR_0439_1,tbx11k:test/unknown_340.png
shenzhen,0,shenzhen:CHNCXR_0525_1,tbx11k:test/unknown_344.png
shenzhen,2,shenzhen:CHNCXR_0001_0,tbx11k:test/unknown_355.png
shenzhen,0,shenzhen:CHNCXR_0215_0,tbx11k:test/unknown_362.png
shenzhen,0,shenzhen:CHNCXR_0302_0,tbx11k:test/unknown_368.png
shenzhen,1,shenzhen:CHNCXR_0599_1,tbx11k:test/unknown_37.png
shenzhen,1,shenzhen:CHNCXR_0008_0,tbx11k:test/unknown_371.png
shenzhen,2,shenzhen:CHNCXR_0609_1,tbx11k:test/unknown_372.png
shenzhen,1,shenzhen:CHNCXR_0028_0,tbx11k:test/unknown_376.png
shenzhen,0,shenzhen:CHNCXR_0170_0,tbx11k:test/unknown_397.png
shenzhen,1,shenzhen:CHNCXR_0141_0,tbx11k:test/unknown_40.png
shenzhen,0,shenzhen:CHNCXR_0453_1,tbx11k:test/unknown_411.png
shenzhen,0,shenzhen:CHNCXR_0446_1,tbx11k:test/unknown_417.png
shenzhen,0,shenzhen:CHNCXR_0167_0,tbx11k:test/unknown_421.png
shenzhen,0,shenzhen:CHNCXR_0447_1,tbx11k:test/unknown_431.png
shenzhen,1,shenzhen:CHNCXR_0577_1,tbx11k:test/unknown_44.png
shenzhen,0,shenzhen:CHNCXR_0548_1,tbx11k:test/unknown_450.png
shenzhen,1,shenzhen:CHNCXR_0384_1,tbx11k:test/unknown_454.png
shenzhen,0,shenzhen:CHNCXR_0335_1,tbx11k:test/unknown_463.png
shenzhen,0,shenzhen:CHNCXR_0245_0,tbx11k:test/unknown_474.png
shenzhen,0,shenzhen:CHNCXR_0145_0,tbx11k:test/unknown_489.png
shenzhen,1,shenzhen:CHNCXR_0434_1,tbx11k:test/unknown_505.png
shenzhen,0,shenzhen:CHNCXR_0497_1,tbx11k:test/unknown_518.png
shenzhen,1,shenzhen:CHNCXR_0171_0,tbx11k:test/unknown_521.png
shenzhen,0,shenzhen:CHNCXR_0168_0,tbx11k:test/unknown_53.png
shenzhen,1,shenzhen:CHNCXR_0629_1,tbx11k:test/unknown_54.png
shenzhen,0,shenzhen:CHNCXR_0153_0,tbx11k:test/unknown_562.png
shenzhen,2,shenzhen:CHNCXR_0154_0,tbx11k:test/unknown_566.png
shenzhen,2,shenzhen:CHNCXR_0623_1,tbx11k:test/unknown_569.png
shenzhen,1,shenzhen:CHNCXR_0483_1,tbx11k:test/unknown_577.png
shenzhen,3,shenzhen:CHNCXR_0596_1,tbx11k:test/unknown_587.png
shenzhen,2,shenzhen:CHNCXR_0070_0,tbx11k:test/unknown_6.png
shenzhen,0,shenzhen:CHNCXR_0102_0,tbx11k:test/unknown_606.png
shenzhen,1,shenzhen:CHNCXR_0130_0,tbx11k:test/unknown_611.png
shenzhen,0,shenzhen:CHNCXR_0194_0,tbx11k:test/unknown_651.png
shenzhen,1,shenzhen:CHNCXR_0594_1,tbx11k:test/unknown_679.png
shenzhen,1,shenzhen:CHNCXR_0586_1,tbx11k:test/unknown_683.png
shenzhen,0,shenzhen:CHNCXR_0354_1,tbx11k:test/unknown_70.png
shenzhen,0,shenzhen:CHNCXR_0286_0,tbx11k:test/unknown_701.png
shenzhen,1,shenzhen:CHNCXR_0012_0,tbx11k:test/unknown_703.png
shenzhen,0,shenzhen:CHNCXR_0174_0,tbx11k:test/unknown_708.png
shenzhen,0,shenzhen:CHNCXR_0290_0,tbx11k:test/unknown_714.png
shenzhen,0,shenzhen:CHNCXR_0311_0,tbx11k:test/unknown_721.png
shenzhen,0,shenzhen:CHNCXR_0557_1,tbx11k:test/unknown_753.png
shenzhen,0,shenzhen:CHNCXR_0584_1,tbx11k:test/unknown_756.png
shenzhen,0,shenzhen:CHNCXR_0502_1,tbx11k:test/unknown_765.png
shenzhen,0,shenzhen:CHNCXR_0493_1,tbx11k:test/unknown_785.png
shenzhen,0,shenzhen:CHNCXR_0120_0,tbx11k:test/unknown_80.png
shenzhen,0,shenzhen:CHNCXR_0098_0,tbx11k:test/unknown_811.png
shenzhen,1,shenzhen:CHNCXR_0317_0,tbx11k:test/unknown_816.png
shenzhen,0,shenzhen:CHNCXR_0054_0,tbx11k:test/unknown_829.png
shenzhen,0,shenzhen:CHNCXR_0542_1,tbx11k:test/unknown_840.png
shenzhen,0,shenzhen:CHNCXR_0022_0,tbx11k:test/unknown_845.png
shenzhen,0,shenzhen:CHNCXR_0189_0,tbx11k:test/unknown_846.png
shenzhen,1,shenzhen:CHNCXR_0163_0,tbx11k:test/unknown_854.png
shenzhen,0,shenzhen:CHNCXR_0186_0,tbx11k:test/unknown_866.png
shenzhen,0,shenzhen:CHNCXR_0459_1,tbx11k:test/unknown_870.png
shenzhen,1,shenzhen:CHNCXR_0050_0,tbx11k:test/unknown_923.png
shenzhen,0,shenzhen:CHNCXR_0550_1,tbx11k:test/unknown_926.png
shenzhen,0,shenzhen:CHNCXR_0424_1,tbx11k:test/unknown_928.png
shenzhen,0,shenzhen:CHNCXR_0345_1,tbx11k:test/unknown_933.png
shenzhen,0,shenzhen:CHNCXR_0208_0,tbx11k:test/unknown_934.png
shenzhen,0,shenzhen:CHNCXR_0255_0,tbx11k:test/unknown_95.png
shenzhen,2,shenzhen:CHNCXR_0156_0,tbx11k:test/unknown_957.png
shenzhen,0,shenzhen:CHNCXR_0624_1,tbx11k:test/unknown_971.png
shenzhen,2,shenzhen:CHNCXR_0565_1,tbx11k:test/unknown_972.png
shenzhen,0,shenzhen:CHNCXR_0091_0,tbx11k:test/unknown_979.png
shenzhen,1,shenzhen:CHNCXR_0115_0,tbx11k:test/unknown_982.png
shenzhen,1,shenzhen:CHNCXR_0090_0,tbx11k:test/unknown_984.png
shenzhen,0,shenzhen:CHNCXR_0416_1,tbx11k:test/unknown_989.png
shenzhen,0,shenzhen:CHNCXR_0103_0,tbx11k:test/unknown_99.png
